OBJECTID,SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,STATUS,PUBLIC_NAM,POINT_X,POINT_Y
3165,17017.0,"BELMONT","CENTRAL","EB","FS","77","N77","CHICAGO",1,"Belmont & Central",-87.76624353,41.93851092
3166,4847.0,"FOSTER","MARINE DRIVE","WB","FT","136,146,147","","CHICAGO",1,"Foster & Marine Drive",-87.65257447,41.97649973
3167,12363.0,"111TH STREET","LONGWOOD","WB","NS","112","","CHICAGO",1,"111th Street & Longwood",-87.67171576,41.69199931
3168,3281.0,"63RD STREET","CICERO","WB","NS","63","N63","CHICAGO",1,"63rd Street & Cicero",-87.74204338,41.77853286
3169,57.0,"JACKSON","LOOMIS","EB","FS","126","","CHICAGO",1,"Jackson & Loomis",-87.661652,41.877634
3170,2742.0,"79TH STREET","CALIFORNIA","EB","NS","79","","CHICAGO",1,"79th Street & California",-87.69265346,41.74981875
3171,11334.0,"MONTROSE","HAMLIN","EB","NS","78","","CHICAGO",1,"Montrose & Hamlin",-87.723033,41.960951
3172,10989.0,"DIVERSEY","CICERO","EB","NS","76","","CHICAGO",1,"Diversey & Cicero",-87.74678792,41.93146311
3173,15809.0,"PAULINA","HARRISON","NB","NS","7","","CHICAGO",1,"Paulina & Harrison",-87.66900458,41.87404275
3174,1877.0,"DEARBORN","IDA B WELLS DRIVE","NB","FS","22, 24,36,62","N22,N62","CHICAGO",1,"Dearborn & Ida B Wells Drive",-87.629154,41.875927
3175,4601.0,"CICERO","61ST STREET","NB","NS","54B,63,63W,165","N63","CHICAGO",1,"Cicero & 61st Street",-87.74219645,41.78194037
3176,2294.0,"STATE","69TH STREET","NB","NS","29","","CHICAGO",1,"State & 69th Street",-87.62486011,41.76906512
3177,2805.0,"79TH STREET","YATES","EB","NS","79","N79","CHICAGO",1,"79th Street & Yates",-87.566387,41.751663
3178,10800.0,"71ST STREET","STONY ISLAND","EB","NS","71","","CHICAGO",1,"71st Street & Stony Island",-87.58653384,41.7659121
3179,6695.0,"TAYLOR","LOOMIS","EB","NS","157","","CHICAGO",1,"Taylor & Loomis",-87.66182305,41.86928953
3180,7161.0,"47TH STREET","VINCENNES","EB","NS","47","","CHICAGO",1,"47th Street & Vincennes",-87.61394324,41.80935598
3181,6182.0,"ASHLAND","61ST STREET","NB","NS","9","N9","CHICAGO",1,"Ashland & 61st Street",-87.66418149,41.78297691
3182,9131.0,"PULASKI","AVONDALE","NB","NS","53","N53","CHICAGO",1,"Pulaski & Avondale",-87.72742101,41.95066754
3183,2269.0,"STATE","93RD STREET","NB","NS","29","","CHICAGO",1,"State & 93rd Street",-87.62376795,41.72528861
3184,14956.0,"MADISON","CENTRAL","EB","FS","20","N20","CHICAGO",1,"Madison & Central",-87.76461188,41.88014099
3185,1339.0,"FULLERTON","WOOD","EB","NS","74","","CHICAGO",1,"Fullerton & Wood",-87.67279051,41.92502693
3186,2952.0,"115TH STREET","MICHIGAN","EB","NS","115","","CHICAGO",1,"115th Street & Michigan",-87.62091766,41.68525451
3187,12095.0,"95TH STREET","JEFFERY","EB","FS","100","","CHICAGO",1,"95th Street & Jeffery",-87.57498252,41.72240054
3188,14.0,"JACKSON","CICERO","EB","FS","126","","CHICAGO",1,"Jackson & Cicero",-87.74483066,41.87676314
3189,596.0,"FAIRBANKS","CHICAGO","NB","NS","120,121","N66","CHICAGO",1,"Fairbanks & Chicago",-87.620311,41.896645
3190,746.0,"ILLINOIS","LASALLE","EB","NS","65","","CHICAGO",1,"Illinois & LaSalle",-87.632811,41.890737
3191,716.0,"GRAND","CALIFORNIA","EB","NT","65","","CHICAGO",1,"Grand & California",-87.696723,41.894255
3192,5117.0,"CERMAK","CLARK","EB","FT","21","","CHICAGO",1,"Cermak & Clark",-87.62997378,41.85274421
3193,722.0,"GRAND","OAKLEY","EB","NS","65","","CHICAGO",1,"Grand & Oakley",-87.68437029,41.89062906
3194,69.0,"JACKSON","FINANCIAL PLACE","EB","NS","1,7,28,126,130,151","","CHICAGO",1,"Jackson & Financial Place",-87.632868,41.878081
3195,3430.0,"63RD STREET","WENTWORTH","EB","FS","63","N63","CHICAGO",1,"63rd Street & Wentworth",-87.629887,41.779907
3196,15034.0,"HALSTED","115TH STREET","NB","FS","8A,108","","CHICAGO",1,"Halsted & 115th Street",-87.64202703,41.68523466
3197,6623.0,"CLINTON","TAYLOR","SB","NS","157","","CHICAGO",1,"Clinton & Taylor",-87.640896,41.869872
3198,11890.0,"CALIFORNIA","FOSTER","SB","NS","93","","CHICAGO",1,"California & Foster",-87.69901516,41.97595012
3199,15008.0,"HALSTED","MADISON","SB","FS","8","","CHICAGO",1,"Halsted & Madison",-87.647458,41.88158549
3200,3842.0,"LARAMIE","MAYPOLE","SB","NS","57","","CHICAGO",1,"Laramie & Maypole",-87.755275,41.884398
3201,8283.0,"WESTERN","55TH STREET/GARFIELD","SB","NS","49,X49","N49","CHICAGO",1,"Western & 55th Street/Garfield",-87.6841763,41.79399659
3202,2551.0,"COTTAGE GROVE","49TH STREET","SB","FS","4","N4","CHICAGO",1,"Cottage Grove & 49th Street",-87.60659236,41.80563201
3203,10203.0,"CICERO","IRVING PARK/MILWAUKEE","SB","NS","54","","CHICAGO",1,"Cicero & Irving Park/Milwaukee",-87.74740611,41.95363141
3204,7298.0,"AVENUE O","131ST STREET","SB","NS","30","","CHICAGO",1,"Avenue O & 131st Street",-87.54000569,41.65764509
3205,7332.0,"AVENUE O","132ND STREET","NB","FT","30","","CHICAGO",1,"Avenue O & 132nd Street",-87.53980686,41.65556752
3206,4143.0,"CALIFORNIA","LITHUANIAN PLAZA COURT-69","NB","NS","94","","CHICAGO",1,"California & Lithuanian Plaza/69th Street",-87.69304693,41.76806942
3207,11196.0,"CENTRAL PARK","23RD STREET","SB","NS","82","","CHICAGO",1,"Central Park & 23rd Street",-87.715012,41.849918
3208,7791.0,"PERSHING","CALIFORNIA","WB","NS","39","","CHICAGO",1,"Pershing & California",-87.69445196,41.82285782
3209,12177.0,"103RD STREET","MORGAN","WB","NS","103","","CHICAGO",1,"103rd Street & Morgan",-87.64759029,41.70693589
3210,7759.0,"PERSHING","WENTWORTH","WB","FS","39","","CHICAGO",1,"Pershing & Wentworth",-87.63159924,41.8237461
3211,9195.0,"51ST STREET","PRINCETON","WB","NS","51","","CHICAGO",1,"51st Street & Princeton",-87.63308973,41.80187259
3212,10589.0,"GARFIELD","RED LINE STATION","WB","MB","55,59","N55","CHICAGO",1,"Garfield Red Line Station",-87.63109954,41.79458546
3213,1762.0,"DEVON","CLARK","WB","NS","36,151,155","","CHICAGO",1,"Devon & Clark",-87.67037124,41.99814792
3214,12366.0,"111TH STREET","BELL","WB","NS","112","","CHICAGO",1,"111th Street & Bell",-87.67731872,41.69191127
3215,11321.0,"MONTROSE","MILWAUKEE","EB","NS","78","","CHICAGO",1,"Montrose & Milwaukee",-87.754625,41.960564
3216,14776.0,"DIVISION","DAMEN","EB","FS","70","","CHICAGO",1,"Division & Damen",-87.67696638,41.90311162
3217,15560.0,"GRAND","DIVISION","EB","FS","65","","CHICAGO",1,"Grand & Division",-87.71743578,41.90251986
3218,548.0,"CHICAGO","WESTERN","EB","NS","66","N66","CHICAGO",1,"Chicago & Western",-87.68701853,41.89566223
3219,394.0,"MADISON","LOTUS (west leg)","EB","NS","20","N20","CHICAGO",1,"Madison & Lotus",-87.76191891,41.88020276
3220,9154.0,"51ST STREET","KEDZIE","EB","FS","51","","CHICAGO",1,"51st Street & Kedzie",-87.70354178,41.80075731
3221,4071.0,"CORTLAND","ELSTON","EB","NS","73","","CHICAGO",1,"Cortland & Elston",-87.66647699,41.91635141
3222,14634.0,"BELMONT","CICERO","EB","FS","77","N77","CHICAGO",1,"Belmont & Cicero",-87.74656534,41.93876457
3223,15498.0,"87TH STREET","WESTERN","EB","FS","87","","CHICAGO",1,"87th Street & Western",-87.6818665,41.7354232
3224,6697.0,"TAYLOR","RACINE","EB","NS","157","","CHICAGO",1,"Taylor & Racine",-87.65692967,41.86934884
3225,15334.0,"GRAND","MELVINA","EB","FS","65","","CHICAGO",1,"Grand & Melvina",-87.78025829,41.92135336
3226,34.0,"JACKSON","CALIFORNIA","EB","FS","126","","CHICAGO",1,"Jackson & California",-87.69595515,41.87737082
3227,11000.0,"DIVERSEY","HAMLIN","EB","NS","76","","CHICAGO",1,"Diversey & Hamlin",-87.72218876,41.93178365
3228,7729.0,"PERSHING","WABASH","EB","NS","39","","CHICAGO",1,"Pershing & Wabash",-87.62498428,41.82366311
3229,12518.0,"ADDISON","ELSTON","EB","NS","152","","CHICAGO",1,"Addison & Elston",-87.708933,41.946558
3230,15145.0,"ASHLAND","53RD STREET","SB","FS","9","N9","CHICAGO",1,"Ashland & 53rd Street",-87.66480655,41.79748379
3231,2833.0,"COTTAGE GROVE","107TH STREET","SB","NS","4,115","","CHICAGO",1,"Cottage Grove & 107th Street",-87.60823,41.700324
3232,14823.0,"WESTERN","MARQUETTE RD","SB","FS","49,X49","N49","CHICAGO",1,"Western & Marquette Rd",-87.68356816,41.7717908
3233,6063.0,"ASHLAND","ARCHER","SB","NS","9","N9","CHICAGO",1,"Ashland & Archer",-87.66589752,41.83778428
3234,4145.0,"CALIFORNIA","MARQUETTE RD","NB","NS","94","","CHICAGO",1,"California & Marquette Rd",-87.69310378,41.77170677
3235,5341.0,"BROADWAY","BERWYN","SB","NS","36","","CHICAGO",1,"Broadway & Berwyn",-87.6600355,41.97822854
3236,8824.0,"DAMEN","BERTEAU","SB","NS","50","","CHICAGO",1,"Damen & Berteau",-87.678928,41.957882
3237,6084.0,"ASHLAND","51ST STREET","SB","NS","9,X9","N9","CHICAGO",1,"Ashland & 51st Street",-87.66492262,41.80144205
3238,6109.0,"ASHLAND","74TH STREET","SB","FS","9,X9","N9","CHICAGO",1,"Ashland & 74th Street",-87.66376317,41.75919106
3239,8766.0,"DAMEN","48TH STREET","SB","NS","48","","CHICAGO",1,"Damen & 48th Street",-87.674693,41.806811
3240,5952.0,"HALSTED","WILLOW","NB","NS","8","","CHICAGO",1,"Halsted & Willow",-87.648298,41.913731
3241,1177.0,"SHERIDAN","WILSON","NB","NS","151","","CHICAGO",1,"Sheridan & Wilson",-87.65471,41.965341
3242,14495.0,"HALSTED","69TH STREET","NB","FS","8","","CHICAGO",1,"Halsted & 69th Street",-87.64442215,41.76902771
3243,987.0,"NORTH AVENUE","AUSTIN","WB","NS","72","","CHICAGO",1,"North Ave & Austin",-87.77509251,41.90936486
3244,6461.0,"WENTWORTH","5556 SOUTH","NB","MB","24,59","","CHICAGO",1,"5556 S Wentworth",-87.630423,41.79244
3245,17476.0,"LAWRENCE","KOSTNER","EB","FS","81","N81","CHICAGO",1,"Lawrence & Kostner",-87.73769488,41.96806917
3246,11320.0,"MONTROSE","LARAMIE","EB","NS","78","","CHICAGO",1,"Montrose & Laramie",-87.757488,41.960538
3247,16173.0,"ADDISON","KIMBALL","WB","FS","53,152","","CHICAGO",1,"Addison & Kimball",-87.71293579,41.94663193
3248,4811.0,"FOSTER","LINCOLN","WB","FS","92","","CHICAGO",1,"Foster & Lincoln",-87.69263147,41.97593319
3249,4675.0,"63RD STREET","NARRAGANSETT","WB","FS","63W","","CHICAGO",1,"63rd Street & Narragansett",-87.781455,41.77774244
3250,7415.0,"35TH STREET","WESTERN AVENUE","WB","FS","35","","CHICAGO",1,"35th Street & Western Avenue",-87.685325,41.830326
3251,11040.0,"DIVERSEY","CLARK/BROADWAY","WB","FS","76","","CHICAGO",1,"Diversey & Clark/Broadway",-87.64532045,41.93284886
3252,12376.0,"111TH STREET","KEDZIE","WB","NS","112","","CHICAGO",1,"111th Street & Kedzie",-87.70068136,41.69163846
3253,2847.0,"115TH STREET","STATE","WB","NS","115","","CHICAGO",1,"115th Street & State",-87.62267226,41.6853919
3254,6540.0,"WENTWORTH","6800 SOUTH","SB","MB","24","","CHICAGO",1,"6800 S Wentworth",-87.629973,41.770817
3255,14613.0,"CLARK","AINSLIE","SB","FS","22","N22","CHICAGO",1,"Clark & Ainslie",-87.66788374,41.97165409
3256,4231.0,"CALIFORNIA","WILCOX","SB","NS","94","","CHICAGO",1,"California & Wilcox",-87.69631,41.87933
3257,8603.0,"BRYN MAWR SERV","GREGORY","SB","NS","81W","","CHICAGO",1,"Bryn Mawr & Gregory",-87.837184,41.980314
3258,14241.0,"RIDGE","DEMPSTER","SB","NS","201","","EVANSTON",1,"Ridge & Dempster",-87.6885764,42.0413183
3259,1104.0,"MICHIGAN","SOUTH WATER","SB","NS","3,26,N66,143,147,151,157","N66","CHICAGO",1,"Michigan & South Water",-87.6246806,41.88690443
3260,11690.0,"NARRAGANSETT","GRACE","SB","MT","86","","CHICAGO",1,"Narragansett & Grace",-87.786465,41.949292
3261,11547.0,"CENTRAL","BELDEN","SB","NS","85","","CHICAGO",1,"Central & Belden",-87.765985,41.922223
3262,9544.0,"NAGLE","BALMORAL","SB","NS","86","","CHICAGO",1,"Nagle & Balmoral",-87.787869,41.979349
3263,11553.0,"CENTRAL","WABANSIA","SB","NS","85","","CHICAGO",1,"Central & Wabansia",-87.76566834,41.91127621
3264,4490.0,"ARCHER","38TH STREET/CAMPBELL","SWB","NS","39,62","N62","CHICAGO",1,"Archer & Campbell/38th Street",-87.68680403,41.82487412
3265,14166.0,"DEMPSTER","SKOKIE SWIFT TERM","SB","TERM","97","","SKOKIE",1,"Skokie Yellow Line Station",-87.75228667,42.039995
3266,14915.0,"BELMONT","CLARK","WB","FS","77","N77","CHICAGO",1,"Belmont & Clark",-87.65107532,41.94002135
3267,6223.0,"ASHLAND","19TH STREET","NB","NS","9","N9","CHICAGO",1,"Ashland & 19th Street",-87.6659639,41.85590914
3268,4619.0,"FRANKLIN","ADAMS","NB","NS","37","","CHICAGO",1,"Franklin & Adams",-87.635152,41.879249
3269,3417.0,"63RD STREET","RACINE","EB","NS","63","N63","CHICAGO",1,"63rd Street & Racine",-87.65462323,41.77954019
3270,15226.0,"DAMEN","LAWRENCE","SB","FS","50","","CHICAGO",1,"Damen & Lawrence",-87.67927836,41.96852308
3271,10954.0,"75TH STREET","JEFFERY","EB","NS","75","","CHICAGO",1,"75th Street & Jeffery",-87.57634835,41.75881652
3272,812.0,"GRAND","PULASKI","WB","NS","65","","CHICAGO",1,"Grand & Pulaski",-87.7262656,41.90615975
3273,7646.0,"35TH STREET","MORGAN","WB","NS","35","","CHICAGO",1,"35th Street & Morgan",-87.65082252,41.83075486
3274,17132.0,"LAWRENCE","CENTRAL PARK","EB","FS","81","N81","CHICAGO",1,"Lawrence & Central Park",-87.71803985,41.96828208
3275,7034.0,"S. SHORE DRIVE","69TH STREET","NB","FT","6,26","","CHICAGO",1,"S. Shore Drive & 69th Street",-87.56642572,41.77000037
3276,5586.0,"MILWAUKEE","MONTROSE","NWB","NS","56","","CHICAGO",1,"Milwaukee & Montrose",-87.75428226,41.96051336
3277,4583.0,"55TH STREET","LINDER","EB","NT","55A,55N","","CHICAGO",1,"55th Street & Linder",-87.759966,41.792713
3278,1047.0,"SHERIDAN","LAWRENCE","SB","FS","151","","CHICAGO",1,"Sheridan & Lawrence",-87.6548939,41.96892765
3279,1859.0,"CLARK","GRAND","SB","NS","22","N22","CHICAGO",1,"Clark & Grand",-87.631197,41.89175
3280,5380.0,"STATE","ONTARIO","SB","NS","36","","CHICAGO",1,"State & Ontario",-87.62820487,41.89339268
3281,3703.0,"HALSTED","100TH STREET","SB","NS","8A,108","","CHICAGO",1,"Halsted & 100th Street",-87.643075,41.712522
3282,5349.0,"BROADWAY","WILSON","SB","FS","36","","CHICAGO",1,"Broadway & Wilson",-87.65749818,41.96524643
3283,17686.0,"CERMAK","LOOMIS","EB","FS","21","","CHICAGO",1,"Cermak & Loomis",-87.66090058,41.85233563
3284,17687.0,"CERMAK","THROOP","EB","FS","21","","CHICAGO",1,"Cermak & Throop",-87.65847155,41.85237036
3285,14671.0,"HOWARD","ASHLAND","EB","FS","147","","CHICAGO",1,"Howard & Ashland",-87.67058707,42.01928162
3286,11489.0,"PETERSON","WASHTENAW","WB","NS","84","","CHICAGO",1,"Peterson & Washtenaw",-87.69676717,41.9904784
3287,12006.0,"93RD STREET","MANISTEE","WB","NS","N5,95","N5","CHICAGO",1,"93rd Street & Manistee",-87.55664099,41.72644595
3288,6966.0,"CERMAK","HARLEM","WB","NS","21","","BERWYN",1,"Cermak & Harlem",-87.80312932,41.85051029
3289,6891.0,"CERMAK","4542 WEST","WB","MB","21,54B","","CHICAGO",1,"4542 W Cermak",-87.73899385,41.85142542
3290,12200.0,"103RD STREET","FRANCISCO","WB","NS","103","","CHICAGO",1,"103rd Street & Francisco",-87.69380649,41.70637444
3291,5751.0,"IRVING PARK","CEMETERY ENTRANCE (7900W)","WB","FS","80","","UNINCORPORATED",1,"Acacia Park Cemetery",-87.82360263,41.95243428
3292,662.0,"CHICAGO","PINE","WB","NS","66","","CHICAGO",1,"Chicago & Pine",-87.76346107,41.89489933
3293,3247.0,"63RD STREET","PAULINA","WB","NS","63","N63","CHICAGO",1,"63rd Street & Paulina",-87.66649764,41.77947274
3294,2627.0,"79TH STREET","GREENWOOD","WB","FS","79","N79","CHICAGO",1,"79th Street & Greenwood",-87.59808265,41.75142702
3295,2096.0,"DIVISION","LOCKWOOD","WB","NS","70","","CHICAGO",1,"Division & Lockwood",-87.75813563,41.90230266
3296,1225.0,"FULLERTON","RED/BROWN/PURPLE LINE STA","WB","MB","74","","CHICAGO",1,"Fullerton Red/Brown/Purple Line Station",-87.65277085,41.92545583
3297,8104.0,"47TH STREET","ST. LOUIS (east leg)","WB","NS","47","","CHICAGO",1,"47th Street & St. Louis",-87.71089004,41.80809026
3298,3707.0,"HALSTED","104TH STREET","SB","NS","8A,108","","CHICAGO",1,"Halsted & 104th Street",-87.64289,41.705248
3299,11130.0,"KIMBALL","SUNNYSIDE","SB","NS","82","","CHICAGO",1,"Kimball & Sunnyside",-87.713269,41.963028
3300,7770.0,"PERSHING","1501 WEST","WB","MB","39","","CHICAGO",1,"1501 W Pershing",-87.66312812,41.82325692
3301,17749.0,"ST.LAURENCE HS","EAST PARKING LOT","NB","MB","54B","","BURBANK",2,"St. Laurence/Queen of Peace H.S.",-87.75865667,41.75453625
3302,17754.0,"95TH STREET","KING DRIVE","WB","FS","111,353","","CHICAGO",1,"95th Street & King Drive",-87.61444823,41.72198826
3303,17817.0,"47TH STREET","INDIANA","WB","FS","47","","CHICAGO",1,"47th Street & Indiana",-87.62132675,41.80937983
3304,17816.0,"47TH STREET","PRAIRIE","WB","NS","47","","CHICAGO",1,"47th Street & Prairie",-87.61953534,41.80939943
3305,17815.0,"47TH STREET","CALUMET","EB","NS","47","","CHICAGO",1,"47th Street & Calumet",-87.6182758,41.80925927
3306,17828.0,"GARFIELD","PRAIRIE","EB","NS","55","R55","CHICAGO",5,"Garfield Green Line Station",-87.61963361,41.79438061
3307,15375.0,"NORTH AVENUE","ELSTON","EB","FS","N9,72","N9","CHICAGO",1,"North Ave & Elston",-87.66165336,41.91065042
3308,17766.0,"MARINE DRIVE","MONTROSE","NB","FS","136,146","","CHICAGO",1,"Marine Drive & Montrose",-87.64682975,41.96216207
3309,17768.0,"31ST STREET","ST LOUIS","WB","FS","35","","CHICAGO",1,"31st Street & St. Louis",-87.71231396,41.83718069
3310,17769.0,"31ST STREET","KARLOV","WB","FS","35","","CHICAGO",1,"31st Street & Karlov",-87.7270075,41.83690823
3311,17770.0,"31ST STREET","KEELER","WB","FS","35","","CHICAGO",1,"31st Street & Keeler",-87.72946336,41.83690305
3312,17771.0,"DESPLAINES","KINZIE/MILWAUKEE","SB","FS","56","","CHICAGO",1,"Desplaines & Kinzie/Milwaukee",-87.64442913,41.88870106
3313,17772.0,"DESPLAINES","LAKE","SB","FS","56","","CHICAGO",1,"Desplaines & Lake",-87.64432139,41.88552528
3314,17773.0,"DESPLAINES","FULTON/MILWAUKEE/KINZIE","NB","MB","56","","CHICAGO",1,"Desplaines & Fulton/Milwaukee/Kinzie",-87.64415642,41.88809369
3315,17786.0,"ROCKWELL","ADDISON","NB","MB","52","","CHICAGO",1,"Rockwell & Addison",-87.6939588,41.94598672
3316,17787.0,"CALIFORNIA","ADDISON","SB","FS","52","","CHICAGO",1,"California & Addison",-87.69813181,41.9463121
3317,17790.0,"95TH STREET","RED LINE STATION","WB","MB","95","","CHICAGO",1,"95th Street Red Line Station",-87.6245549,41.72184977
3318,10402.0,"CICERO","3400 SOUTH","NB","MB","54B","","CICERO",1,"3400 S Cicero",-87.74347071,41.83154406
3319,187.0,"HARRISON","CAMPBELL","EB","NS","7","","CHICAGO",1,"Harrison & Campbell",-87.688797,41.873804
3320,12136.0,"103RD STREET","2600 WEST RR CROSSING","EB","NS","103","","CHICAGO",1,"2600 W 103rd Street",-87.68664367,41.70627652
3321,897.0,"NORTH AVENUE","HOYNE","EB","NS","72","","CHICAGO",1,"North Ave & Hoyne",-87.68003978,41.91035414
3322,1346.0,"FULLERTON","SEMINARY","EB","MT","74","","CHICAGO",1,"Fullerton & Seminary",-87.65607636,41.92529927
3323,561.0,"CHICAGO","MILWAUKEE","EB","NS","66","N66","CHICAGO",1,"Chicago & Milwaukee",-87.65554311,41.89619683
3324,3728.0,"LAWRENCE","LARAMIE/AVONDALE","EB","NS","81","N81","CHICAGO",1,"Lawrence & Laramie/Avondale",-87.75775892,41.96782509
3325,9676.0,"LAWRENCE","MARMORA","EB","NS","81W,91","","CHICAGO",1,"Lawrence & Marmora",-87.774917,41.967637
3326,12689.0,"RIDGE","CHURCH","NB","NS","201","","EVANSTON",2,"Ridge & Church",-87.68871332,42.04838554
3327,5825.0,"HALSTED","38TH STREET (north leg)","SB","NS","8","","CHICAGO",1,"Halsted & 38th Street",-87.64605695,41.82565365
3328,8249.0,"WESTERN","18TH STREET (south leg)","SB","FT","49","N49","CHICAGO",1,"Western & 18th Street",-87.6859293,41.85705864
3329,7181.0,"STONY ISLAND","56TH STREET","SB","FS","15,28","","CHICAGO",1,"Stony Island & 56th Street",-87.58673928,41.79307382
3330,4639.0,"HALSTED","POLK","SB","NT","8","","CHICAGO",1,"Halsted & Polk",-87.64719,41.8719
3331,5815.0,"HALSTED","28TH STREET","SB","NT","8","","CHICAGO",1,"Halsted & 28th Street",-87.64651057,41.84350725
3332,5216.0,"JEFFERY","74TH STREET","SB","FS","N5,15","N5","CHICAGO",1,"Jeffery & 74th Street",-87.5762306,41.76060468
3333,12914.0,"PULASKI","78TH STREET","NB","NS","53A","","CHICAGO",1,"Pulaski & 78th Street",-87.72182259,41.75129787
3334,14319.0,"CHICAGO AVENUE","HAMILTON","NB","NS","205","","EVANSTON",2,"Chicago Avenue & Hamilton",-87.68027399,42.0392257
3335,11197.0,"CENTRAL PARK","24TH STREET","SB","NS","82","","CHICAGO",1,"Central Park & 24th Street",-87.714962,41.848104
3336,2826.0,"COTTAGE GROVE","100TH STREET","SB","NS","4,115","","CHICAGO",1,"Cottage Grove & 100th Street",-87.60537898,41.71300322
3337,2554.0,"COTTAGE GROVE","PAYNE","SB","FS","2,4","N4","CHICAGO",1,"Cottage Grove & Payne",-87.6064961,41.80157586
3338,5572.0,"MILWAUKEE","KARLOV (east leg)","NWB","NS","56","","CHICAGO",1,"Milwaukee & Karlov",-87.72923391,41.94249748
3339,9949.0,"NORTHWEST HWY","MARMORA","SEB","NT","68","","CHICAGO",1,"Northwest Hwy & Marmora",-87.77577827,41.9791949
3340,5210.0,"JEFFERY","68TH STREET","SB","FS","N5,15","N5","CHICAGO",1,"Jeffery & 68th Street",-87.57655601,41.77150927
3341,5194.0,"RACINE","80TH STREET","SB","NS","44","","CHICAGO",1,"Racine & 80th Street",-87.653774,41.74877846
3342,2417.0,"STATE","5200 SOUTH","SB","MB","29","","CHICAGO",1,"5200 S State",-87.62594296,41.80000222
3343,11132.0,"KIMBALL","CULLOM","SB","NS","82","","CHICAGO",1,"Kimball & Cullom",-87.713144,41.95939
3344,5835.0,"HALSTED","54TH STREET","SB","NS","8","","CHICAGO",1,"Halsted & 54th Street",-87.64529907,41.79612219
3345,12871.0,"PULASKI","84TH STREET","SB","NS","53A","","CHICAGO",1,"Pulaski & 84th Street",-87.72180727,41.74044173
3346,8538.0,"HARLEM","FARRAGUT","SB","NT","90","","CHICAGO",1,"Harlem & Farragut",-87.8071,41.976308
3347,5237.0,"JEFFERY","96TH STREET","SB","FS","15","","CHICAGO",1,"Jeffery & 96th Street",-87.57539608,41.72056972
3348,12851.0,"PULASKI","54TH STREET","SB","NS","53A","","CHICAGO",1,"Pulaski & 54th Street",-87.72339786,41.79514169
3349,8262.0,"WESTERN","33RD STREET","SB","NT","49","N49","CHICAGO",1,"Western & 33rd Street",-87.68501382,41.83389866
3350,16064.0,"KEDZIE","40TH STREET","SB","NT","52","","CHICAGO",1,"Kedzie & 40th Street",-87.7045507,41.82089073
3351,5340.0,"BROADWAY","BALMORAL","SB","NS","36","","CHICAGO",1,"Broadway & Balmoral",-87.66010077,41.9801275
3352,9893.0,"NORTHWEST HWY","NAPOLEON","NWB","NS","68","","CHICAGO",1,"Northwest Hwy & Napoleon",-87.78913788,41.98685876
3353,4222.0,"SACRAMENTO","FRANKLIN(s.service drive)","SB","FS","94","","CHICAGO",1,"Sacramento & Franklin",-87.70163552,41.88954676
3354,1661.0,"STONY ISLAND","62ND STREET","SB","FS","6,15,28","","CHICAGO",1,"Stony Island & 62nd Street",-87.58660825,41.78279019
3355,8789.0,"DAMEN","70TH STREET","SB","NS","48,94","","CHICAGO",1,"Damen & 70th Street",-87.673644,41.766758
3356,6601.0,"SEDGWICK","EUGENIE","SB","NS","37","","CHICAGO",1,"Sedgwick & Eugenie",-87.638711,41.912956
3357,14779.0,"ASHLAND","AUGUSTA","SB","FS","9","N9","CHICAGO",1,"Ashland & Augusta",-87.66751666,41.89953291
3358,5211.0,"JEFFERY","69TH STREET","SB","FS","N5,15","N5","CHICAGO",1,"Jeffery & 69th Street",-87.5764355,41.76972981
3359,8275.0,"WESTERN","47TH STREET","SB","NS","49,X49","N49","CHICAGO",1,"Western & 47th Street",-87.6844871,41.80849164
3360,8207.0,"WESTERN","FULLERTON","SB","NS","49,X49","N49","CHICAGO",1,"Western & Fullerton",-87.68777807,41.92504764
3361,14908.0,"HALSTED","CLARK/BARRY","SB","FS","8","","CHICAGO",1,"Halsted & Clark/Barry",-87.64929831,41.93796502
3362,5820.0,"HALSTED","33RD STREET (south leg)","SB","NT","8","","CHICAGO",1,"Halsted & 33rd Street",-87.64628846,41.83447073
3363,14207.0,"OGDEN","ROOSEVELT","SWB","NS","12","","CHICAGO",1,"Ogden & Roosevelt",-87.68344147,41.86702812
3364,5822.0,"HALSTED","35TH STREET","SB","NS","8","","CHICAGO",1,"Halsted & 35th Street",-87.64620979,41.83083631
3365,5775.0,"HALSTED","WILLOW","SB","NS","8","","CHICAGO",1,"Halsted & Willow",-87.648443,41.913897
3366,6003.0,"ASHLAND","BELMONT/LINCOLN","SB","NS","9,X9","","CHICAGO",1,"Ashland & Belmont/Lincoln",-87.6687988,41.94003572
3367,9051.0,"PULASKI","19TH STREET","SB","NS","53","","CHICAGO",1,"Pulaski & 19th Street",-87.724961,41.85509408
3368,6385.0,"BLUE ISLAND","DAMEN","SWB","NS","60","N60","CHICAGO",1,"Blue Island & Damen",-87.67557444,41.84869528
3369,704.0,"GRAND","LAWNDALE","EB","FT","65","","CHICAGO",1,"Grand & Lawndale",-87.71961797,41.90342981
3370,15245.0,"PERSHING","DAMEN (east leg)","EB","FT","39","","CHICAGO",1,"Pershing & Damen",-87.67472571,41.82303734
3371,4049.0,"ARMITAGE","SAWYER (east leg)","EB","NS","73","","CHICAGO",1,"Armitage & Sawyer",-87.70876789,41.91732288
